,date,price,delta,volume
1274,2015.11.26,693.42,4.64,"770,731"
1275,2015.11.25,688.78,0.92,"853,007"
1276,2015.11.24,687.86,-0.43,"811,169"
1277,2015.11.23,688.29,3.13,"658,992"
1278,2015.11.20,685.16,4.59,"849,659"
1279,2015.11.19,680.57,9.90,"846,246"
1280,2015.11.18,670.67,-1.50,"973,725"
1281,2015.11.17,672.17,12.97,"745,574"
1282,2015.11.16,659.20,-11.32,"626,524"
1283,2015.11.13,670.52,-2.47,"755,189"
1284,2015.11.12,672.99,5.78,"610,490"
1285,2015.11.11,667.21,10.51,"628,336"
1286,2015.11.10,656.70,-15.14,"672,411"
1287,2015.11.09,671.84,-22.37,"708,439"
1288,2015.11.06,694.21,-0.22,"759,364"
1289,2015.11.05,694.43,8.25,"753,002"
1290,2015.11.04,686.18,4.05,"775,452"
1291,2015.11.03,682.13,2.12,"719,371"
1292,2015.11.02,680.01,-3.62,"661,157"
1293,2015.10.30,683.63,-7.00,"749,088"
1294,2015.10.29,690.63,-2.90,"808,956"
1295,2015.10.28,693.53,5.21,"700,763"
1296,2015.10.27,688.32,-2.41,"642,721"
1297,2015.10.26,690.73,8.76,"713,527"
1298,2015.10.23,681.97,5.67,"1,031,376"
1299,2015.10.22,676.30,-10.20,"924,801"
1300,2015.10.21,686.50,-4.71,"938,635"
1301,2015.10.20,691.21,6.92,"771,704"
1302,2015.10.19,684.29,2.56,"910,143"
1303,2015.10.16,681.73,5.68,"756,057"
1304,2015.10.15,676.05,7.13,"733,673"
1305,2015.10.14,668.92,-3.90,"679,185"
1306,2015.10.13,672.82,-0.14,"727,086"
1307,2015.10.12,672.96,-2.01,"500,730"
1308,2015.10.08,674.97,-4.86,"675,487"
1309,2015.10.07,679.83,-9.23,"780,451"
1310,2015.10.06,689.06,-2.13,"833,171"
1311,2015.10.05,691.19,4.77,"646,479"
1312,2015.10.02,686.42,1.63,"685,462"
1313,2015.10.01,684.79,6.31,"824,526"
1314,2015.09.30,678.48,-4.22,"806,271"
1315,2015.09.25,682.70,-1.18,"629,727"
1316,2015.09.24,683.88,3.60,"857,911"
1317,2015.09.23,680.28,-13.39,"1,015,122"
1318,2015.09.22,693.67,4.77,"920,682"
1319,2015.09.21,688.90,-1.28,"707,876"
1320,2015.09.18,690.18,19.13,"721,778"
1321,2015.09.17,671.05,-5.43,"731,025"
1322,2015.09.16,676.48,9.73,"953,266"
1323,2015.09.15,666.75,3.87,"882,272"
1324,2015.09.14,662.88,-6.99,"437,907"
1325,2015.09.11,669.87,1.58,"551,381"
1326,2015.09.10,668.29,7.62,"487,559"
1327,2015.09.09,660.67,22.45,"445,428"
1328,2015.09.08,638.22,-10.58,"472,734"
1329,2015.09.07,648.80,-1.65,"389,547"
1330,2015.09.04,650.45,-27.80,"602,082"
1331,2015.09.03,678.25,0.23,"546,502"
1332,2015.09.02,678.02,5.08,"481,696"
1333,2015.09.01,672.94,-14.17,"451,882"
1334,2015.08.31,687.11,-0.85,"385,760"
1335,2015.08.28,687.96,14.25,"429,338"
1336,2015.08.27,673.71,6.27,"466,305"
1337,2015.08.26,667.44,22.01,"540,350"
1338,2015.08.25,645.43,32.10,"512,961"
1339,2015.08.24,613.33,-13.72,"509,900"
1340,2015.08.21,627.05,-29.66,"608,153"
1341,2015.08.20,656.71,-13.84,"430,493"
1342,2015.08.19,670.55,-29.25,"567,017"
1343,2015.08.18,699.80,-22.21,"591,028"
1344,2015.08.17,722.01,-9.35,"440,889"
1345,2015.08.13,731.36,14.16,"490,191"
1346,2015.08.12,717.20,-15.06,"578,207"
1347,2015.08.11,732.26,-14.08,"614,898"
1348,2015.08.10,746.34,-5.15,"427,436"
1349,2015.08.07,751.49,3.75,"438,155"
1350,2015.08.06,747.74,6.48,"442,625"
1351,2015.08.05,741.26,11.23,"414,140"
1352,2015.08.04,730.03,15.69,"416,726"
1353,2015.08.03,714.34,-10.72,"417,684"
1354,2015.07.31,725.06,12.20,"507,454"
1355,2015.07.30,712.86,-17.61,"563,655"
1356,2015.07.29,730.47,-14.77,"726,366"
1357,2015.07.28,745.24,-5.80,"604,231"
1358,2015.07.27,751.04,-25.22,"593,317"
1359,2015.07.24,776.26,-0.73,"639,237"
1360,2015.07.23,776.99,0.42,"875,051"
1361,2015.07.22,776.57,-5.42,"688,139"
1362,2015.07.21,781.99,-0.65,"745,904"
1363,2015.07.20,782.64,9.41,"659,090"
1364,2015.07.17,773.23,-1.17,"765,719"
1365,2015.07.16,774.40,12.81,"685,167"
1366,2015.07.15,761.59,4.47,"654,804"
1367,2015.07.14,757.12,7.66,"568,671"
1368,2015.07.13,749.46,18.74,"531,974"
1369,2015.07.10,730.72,4.71,"530,966"
1370,2015.07.09,726.01,-0.21,"625,729"
1371,2015.07.08,726.22,-3.42,"623,987"
1372,2015.07.07,729.64,-22.37,"744,480"
1373,2015.07.06,752.01,-17.25,"628,583"
1374,2015.07.03,769.26,0.59,"654,957"
1375,2015.07.02,768.67,8.00,"706,938"
1376,2015.07.01,760.67,18.40,"552,022"
1377,2015.06.30,742.27,9.23,"459,287"
1378,2015.06.29,733.04,-17.46,"472,792"
1379,2015.06.26,750.50,-3.16,"599,788"
1380,2015.06.25,753.66,7.04,"532,519"
1381,2015.06.24,746.62,6.80,"500,703"
1382,2015.06.23,739.82,5.21,"542,064"
1383,2015.06.22,734.61,4.69,"521,644"
1384,2015.06.19,729.92,4.72,"533,480"
1385,2015.06.18,725.20,6.59,"540,801"
1386,2015.06.17,718.61,12.33,"469,165"
1387,2015.06.16,706.28,0.43,"513,378"
1388,2015.06.15,705.85,-6.55,"405,974"
1389,2015.06.12,712.40,-4.60,"474,554"
1390,2015.06.11,717.00,-1.23,"499,381"
1391,2015.06.10,718.23,-4.28,"557,790"
1392,2015.06.09,722.51,6.08,"485,574"
1393,2015.06.08,716.43,9.16,"491,272"
1394,2015.06.05,707.27,2.71,"552,160"
1395,2015.06.04,704.56,7.59,"563,559"
1396,2015.06.03,696.97,-7.80,"686,250"
1397,2015.06.02,704.77,-10.96,"606,106"
1398,2015.06.01,715.73,4.34,"527,508"
1399,2015.05.29,711.39,2.38,"541,765"
1400,2015.05.28,709.01,9.82,"478,718"
1401,2015.05.27,699.19,-9.47,"470,670"
1402,2015.05.26,708.66,-4.88,"450,344"
1403,2015.05.22,713.54,-2.10,"540,153"
1404,2015.05.21,715.64,1.69,"514,528"
1405,2015.05.20,713.95,7.16,"595,813"
1406,2015.05.19,706.79,3.54,"522,881"
1407,2015.05.18,703.25,-2.15,"587,326"
1408,2015.05.15,705.40,6.13,"502,659"
1409,2015.05.14,699.27,7.04,"520,170"
1410,2015.05.13,692.23,5.49,"512,452"
1411,2015.05.12,686.74,-5.55,"533,100"
1412,2015.05.11,692.29,10.60,"424,008"
1413,2015.05.08,681.69,8.61,"430,069"
1414,2015.05.07,673.08,7.14,"467,399"
1415,2015.05.06,665.94,-11.96,"477,612"
1416,2015.05.04,677.90,-11.11,"434,236"
1417,2015.04.30,689.01,-6.68,"569,202"
1418,2015.04.29,695.69,-1.10,"549,737"
1419,2015.04.28,696.79,-2.60,"589,723"
1420,2015.04.27,699.39,8.65,"506,806"
1421,2015.04.24,690.74,-1.74,"599,825"
1422,2015.04.23,692.48,-10.86,"693,281"
1423,2015.04.22,703.34,-11.18,"1,058,632"
1424,2015.04.21,714.52,7.56,"728,866"
1425,2015.04.20,706.96,0.06,"651,408"
1426,2015.04.17,706.90,8.59,"659,624"
1427,2015.04.16,698.31,3.87,"686,499"
1428,2015.04.15,694.44,9.47,"606,628"
1429,2015.04.14,684.97,-4.42,"818,997"
1430,2015.04.13,689.39,7.37,"703,617"
1431,2015.04.10,682.02,5.06,"594,659"
1432,2015.04.09,676.96,8.93,"579,044"
1433,2015.04.08,668.03,1.20,"554,544"
1434,2015.04.07,666.83,4.68,"541,361"
1435,2015.04.06,662.15,4.11,"515,346"
1436,2015.04.03,658.04,7.47,"522,060"
1437,2015.04.02,650.57,0.34,"623,320"
1438,2015.04.01,650.23,-0.26,"506,284"
1439,2015.03.31,650.49,3.75,"516,069"
1440,2015.03.30,646.74,6.62,"460,296"
1441,2015.03.27,640.12,-2.41,"577,141"
1442,2015.03.26,642.53,-8.52,"544,099"
1443,2015.03.25,651.05,9.18,"528,267"
1444,2015.03.24,641.87,1.58,"517,531"
1445,2015.03.23,640.29,0.21,"521,219"
1446,2015.03.20,640.08,8.27,"567,597"
1447,2015.03.19,631.81,2.82,"552,532"
1448,2015.03.18,628.99,-7.06,"548,751"
1449,2015.03.17,636.05,0.65,"519,018"
1450,2015.03.16,635.40,1.15,"548,543"
1451,2015.03.13,634.25,6.10,"523,537"
1452,2015.03.12,628.15,8.54,"484,725"
1453,2015.03.11,619.61,-2.38,"464,349"
1454,2015.03.10,621.99,-7.27,"560,205"
1455,2015.03.09,629.26,-6.58,"495,555"
1456,2015.03.06,635.84,4.41,"544,807"
1457,2015.03.05,631.43,1.08,"480,444"
1458,2015.03.04,630.35,4.71,"522,420"
1459,2015.03.03,625.64,3.83,"495,703"
1460,2015.03.02,621.81,-2.75,"501,898"
1461,2015.02.27,624.56,7.48,"498,231"
1462,2015.02.26,617.08,0.51,"482,222"
1463,2015.02.25,616.57,-4.74,"473,793"
1464,2015.02.24,621.31,5.79,"467,941"
1465,2015.02.23,615.52,6.42,"420,521"
1466,2015.02.17,609.10,-1.06,"435,456"
1467,2015.02.16,610.16,2.09,"442,287"
1468,2015.02.13,608.07,5.83,"501,194"
1469,2015.02.12,602.24,0.83,"510,069"
1470,2015.02.11,601.41,8.46,"494,068"
1471,2015.02.10,592.95,-0.80,"547,497"
1472,2015.02.09,593.75,-10.38,"512,818"
1473,2015.02.06,604.13,3.32,"509,773"
1474,2015.02.05,600.81,2.58,"549,016"
1475,2015.02.04,598.23,4.92,"498,883"
1476,2015.02.03,593.31,3.04,"496,838"
1477,2015.02.02,590.27,-1.31,"416,962"
1478,2015.01.30,591.58,-1.54,"447,631"
1479,2015.01.29,593.12,-1.27,"462,506"
1480,2015.01.28,594.39,6.55,"464,531"
1481,2015.01.27,587.84,-2.50,"521,656"
1482,2015.01.26,590.34,1.03,"520,162"
1483,2015.01.23,589.31,10.89,"500,075"
1484,2015.01.22,578.42,-5.92,"639,503"
1485,2015.01.21,584.34,2.07,"531,712"
1486,2015.01.20,582.27,4.33,"475,673"
1487,2015.01.19,577.94,0.53,"434,141"
1488,2015.01.16,577.41,-3.98,"422,973"
1489,2015.01.15,581.39,7.22,"441,923"
1490,2015.01.14,574.17,3.17,"427,321"
1491,2015.01.13,571.00,-3.76,"544,245"
1492,2015.01.12,574.76,1.77,"446,651"
1493,2015.01.09,572.99,6.56,"433,501"
1494,2015.01.08,566.43,5.11,"464,545"
1495,2015.01.07,561.32,2.42,"488,995"
1496,2015.01.06,558.90,-2.35,"482,576"
1497,2015.01.05,561.25,7.52,"421,594"
1498,2015.01.02,553.73,10.76,"357,882"
1499,2014.12.30,542.97,3.75,"383,231"
1500,2014.12.29,539.22,4.05,"380,782"
1501,2014.12.26,535.17,-1.72,"499,651"
1502,2014.12.24,536.89,2.24,"458,073"
1503,2014.12.23,534.65,-2.13,"411,837"
1504,2014.12.22,536.78,1.27,"424,304"
1505,2014.12.19,535.51,7.99,"383,089"
1506,2014.12.18,527.52,-5.54,"511,481"
1507,2014.12.17,533.06,-1.09,"446,655"
1508,2014.12.16,534.15,-3.94,"455,874"
1509,2014.12.15,538.09,4.42,"419,296"
1510,2014.12.12,533.67,-3.54,"589,886"
1511,2014.12.11,537.21,-4.75,"467,268"
1512,2014.12.10,541.96,-4.61,"446,379"
1513,2014.12.09,546.57,-4.83,"506,297"
1514,2014.12.08,551.40,0.55,"427,402"
1515,2014.12.05,550.85,2.69,"474,238"
1516,2014.12.04,548.16,3.14,"391,038"
1517,2014.12.03,545.02,3.49,"424,062"
1518,2014.12.02,541.53,2.08,"356,026"
1519,2014.12.01,539.45,-5.63,"363,825"
1520,2014.11.28,545.08,-0.89,"347,783"
1521,2014.11.27,545.97,-1.37,"332,595"
1522,2014.11.26,547.34,1.00,"362,422"
1523,2014.11.25,546.34,4.41,"393,175"
1524,2014.11.24,541.93,-2.05,"350,825"
1525,2014.11.21,543.98,4.05,"386,661"
1526,2014.11.20,539.93,-0.91,"371,121"
1527,2014.11.19,540.84,4.64,"359,469"
1528,2014.11.18,536.20,5.02,"334,194"
1529,2014.11.17,531.18,-10.75,"338,935"
1530,2014.11.14,541.93,-5.77,"372,733"
1531,2014.11.13,547.70,1.24,"358,692"
1532,2014.11.12,546.46,1.33,"384,314"
1533,2014.11.11,545.13,5.91,"360,219"
1534,2014.11.10,539.22,-0.68,"356,039"
1535,2014.11.07,539.90,8.09,"337,069"
1536,2014.11.06,531.81,-8.46,"342,499"
1537,2014.11.05,540.27,-1.89,"352,984"
1538,2014.11.04,542.16,-10.31,"405,472"
1539,2014.11.03,552.47,-6.23,"364,432"
1540,2014.10.31,558.70,0.84,"336,078"
1541,2014.10.30,557.86,-3.17,"389,628"
1542,2014.10.29,561.03,-1.26,"387,187"
1543,2014.10.28,562.29,2.37,"359,523"
1544,2014.10.27,559.92,-0.74,"352,939"
1545,2014.10.24,560.66,-3.65,"382,247"
1546,2014.10.23,564.31,-0.21,"371,238"
1547,2014.10.22,564.52,6.98,"377,266"
1548,2014.10.21,557.54,1.53,"412,599"
1549,2014.10.20,556.01,8.31,"364,178"
1550,2014.10.17,547.70,2.21,"390,174"
1551,2014.10.16,545.49,-0.02,"376,171"
1552,2014.10.15,545.51,1.46,"389,841"
1553,2014.10.14,544.05,9.74,"367,919"
1554,2014.10.13,534.31,-21.64,"426,971"
1555,2014.10.10,555.95,-10.79,"353,512"
1556,2014.10.08,566.74,3.92,"300,216"
1557,2014.10.07,562.82,-3.45,"331,627"
1558,2014.10.06,566.27,-3.57,"352,815"
1559,2014.10.02,569.84,2.85,"328,679"
1560,2014.10.01,566.99,-6.23,"382,689"
1561,2014.09.30,573.22,3.95,"382,668"
1562,2014.09.29,569.27,-8.39,"405,297"
1563,2014.09.26,577.66,0.18,"393,349"
1564,2014.09.25,577.48,-2.94,"428,355"
1565,2014.09.24,580.42,4.86,"365,054"
1566,2014.09.23,575.56,-1.79,"364,772"
1567,2014.09.22,577.35,-4.03,"380,883"
1568,2014.09.19,581.38,4.41,"368,719"
1569,2014.09.18,576.97,1.99,"386,940"
1570,2014.09.17,574.98,2.62,"352,261"
1571,2014.09.16,572.36,6.59,"317,277"
1572,2014.09.15,565.77,-4.88,"332,034"
1573,2014.09.12,570.65,-3.05,"327,656"
1574,2014.09.11,573.70,1.33,"335,359"
1575,2014.09.05,572.37,3.47,"345,784"
1576,2014.09.04,568.90,-2.50,"377,918"
1577,2014.09.03,571.40,2.66,"392,501"
1578,2014.09.02,568.74,1.79,"335,940"
1579,2014.09.01,566.95,-3.25,"379,586"
1580,2014.08.29,570.20,-0.04,"391,246"
1581,2014.08.28,570.24,3.01,"333,678"
1582,2014.08.27,567.23,-1.01,"349,306"
1583,2014.08.26,568.24,3.84,"341,781"
1584,2014.08.25,564.40,-1.95,"362,658"
1585,2014.08.22,566.35,3.83,"361,023"
1586,2014.08.21,562.52,0.56,"325,389"
1587,2014.08.20,561.96,-0.70,"324,458"
1588,2014.08.19,562.66,1.56,"315,002"
1589,2014.08.18,561.10,2.92,"296,293"
1590,2014.08.14,558.18,6.45,"287,495"
1591,2014.08.13,551.73,5.97,"301,040"
1592,2014.08.12,545.76,-0.54,"314,108"
1593,2014.08.11,546.30,2.06,"294,370"
1594,2014.08.08,544.24,-2.87,"308,694"
1595,2014.08.07,547.11,-1.32,"332,554"
1596,2014.08.06,548.43,0.68,"330,599"
1597,2014.08.05,547.75,-1.86,"371,453"
1598,2014.08.04,549.61,8.52,"317,484"
1599,2014.08.01,541.09,4.77,"267,294"
1600,2014.07.31,536.32,-5.49,"336,261"
1601,2014.07.30,541.81,-0.01,"309,285"
1602,2014.07.29,541.82,-11.16,"330,391"
1603,2014.07.28,552.98,-9.80,"324,866"
1604,2014.07.25,562.78,3.11,"309,349"
1605,2014.07.24,559.67,-3.47,"371,163"
1606,2014.07.23,563.14,-1.79,"326,526"
1607,2014.07.22,564.93,3.18,"328,164"
1608,2014.07.21,561.75,1.49,"315,358"
1609,2014.07.18,560.26,1.32,"314,633"
1610,2014.07.17,558.94,3.67,"327,220"
1611,2014.07.16,555.27,-3.88,"336,029"
1612,2014.07.15,559.15,-2.35,"381,653"
1613,2014.07.14,561.50,4.92,"322,300"
1614,2014.07.11,556.58,-2.74,"305,863"
1615,2014.07.10,559.32,3.48,"283,996"
1616,2014.07.09,555.84,0.94,"306,355"
1617,2014.07.08,554.90,1.75,"318,372"
1618,2014.07.07,553.15,0.25,"302,166"
1619,2014.07.04,552.90,2.22,"344,103"
1620,2014.07.03,550.68,1.65,"274,042"
1621,2014.07.02,549.03,4.13,"266,021"
1622,2014.07.01,544.90,7.84,"241,014"
1623,2014.06.30,537.06,5.63,"214,718"
1624,2014.06.27,531.43,1.39,"218,143"
1625,2014.06.26,530.04,2.78,"222,764"
1626,2014.06.25,527.26,-2.23,"234,007"
1627,2014.06.24,529.49,-0.47,"272,977"
1628,2014.06.23,529.96,-6.73,"260,818"
1629,2014.06.20,536.69,-0.10,"243,527"
1630,2014.06.19,536.79,-0.26,"276,567"
1631,2014.06.18,537.05,-0.85,"286,255"
1632,2014.06.17,537.90,1.88,"296,345"
1633,2014.06.16,536.02,-0.32,"243,423"
1634,2014.06.13,536.34,0.20,"263,479"
1635,2014.06.12,536.14,2.84,"241,911"
1636,2014.06.11,533.30,0.66,"232,925"
1637,2014.06.10,532.64,8.61,"235,616"
1638,2014.06.09,524.03,0.91,"229,234"
1639,2014.06.05,523.12,-8.16,"258,048"
1640,2014.06.03,531.28,-3.87,"266,936"
1641,2014.06.02,535.15,-11.38,"300,338"
1642,2014.05.30,546.53,-3.08,"331,302"
1643,2014.05.29,549.61,-0.35,"303,599"
1644,2014.05.28,549.96,1.99,"371,918"
1645,2014.05.27,547.97,-0.86,"341,285"
1646,2014.05.26,548.83,-0.87,"304,511"
1647,2014.05.23,549.70,2.95,"275,063"
1648,2014.05.22,546.75,1.16,"310,794"
1649,2014.05.21,545.59,2.63,"276,940"
1650,2014.05.20,542.96,-3.85,"389,608"
1651,2014.05.19,546.81,-10.78,"375,669"
1652,2014.05.16,557.59,-4.16,"383,386"
1653,2014.05.15,561.75,1.45,"423,779"
1654,2014.05.14,560.30,3.14,"352,374"
1655,2014.05.13,557.16,5.76,"327,523"
1656,2014.05.12,551.40,1.21,"333,960"
1657,2014.05.09,550.19,3.30,"286,772"
1658,2014.05.08,546.89,-3.46,"320,671"
1659,2014.05.07,550.35,-8.31,"270,638"
1660,2014.05.02,558.66,-0.68,"285,197"
1661,2014.04.30,559.34,2.37,"303,808"
1662,2014.04.29,556.97,0.01,"327,606"
1663,2014.04.28,556.96,0.48,"276,354"
1664,2014.04.25,556.48,-4.64,"308,725"
1665,2014.04.24,561.12,-4.35,"395,180"
1666,2014.04.23,565.47,-5.51,"365,528"
1667,2014.04.22,570.98,1.70,"331,534"
1668,2014.04.21,569.28,-1.95,"334,676"
1669,2014.04.18,571.23,5.48,"343,253"
1670,2014.04.17,565.75,-0.21,"382,374"
1671,2014.04.16,565.96,3.85,"380,573"
1672,2014.04.15,562.11,0.07,"357,496"
1673,2014.04.14,562.04,6.17,"276,662"
1674,2014.04.11,555.87,0.77,"298,685"
1675,2014.04.10,555.10,2.88,"356,352"
1676,2014.04.09,552.22,-1.85,"403,217"
1677,2014.04.08,554.07,-0.16,"361,719"
1678,2014.04.07,554.23,-6.21,"373,058"
1679,2014.04.04,560.44,3.43,"367,587"
1680,2014.04.03,557.01,-0.64,"415,774"
1681,2014.04.02,557.65,8.57,"420,111"
1682,2014.04.01,549.08,7.50,"324,683"
1683,2014.03.31,541.58,-2.52,"284,076"
1684,2014.03.28,544.10,2.64,"296,346"
1685,2014.03.27,541.46,-2.67,"309,552"
1686,2014.03.26,544.13,5.08,"367,254"
1687,2014.03.25,539.05,-6.55,"373,159"
1688,2014.03.24,545.60,-1.21,"366,270"
1689,2014.03.21,546.81,5.02,"386,071"
1690,2014.03.20,541.79,-0.46,"362,817"
1691,2014.03.19,542.25,1.10,"359,345"
1692,2014.03.18,541.15,5.33,"376,922"
1693,2014.03.17,535.82,-8.45,"365,975"
1694,2014.03.14,544.27,-3.24,"401,734"
1695,2014.03.13,547.51,8.21,"440,269"
1696,2014.03.12,539.30,-8.38,"414,233"
1697,2014.03.11,547.68,5.49,"329,005"
1698,2014.03.10,542.19,-1.57,"310,803"
1699,2014.03.07,543.76,3.43,"327,196"
1700,2014.03.06,540.33,3.56,"328,553"
1701,2014.03.05,536.77,5.23,"306,064"
1702,2014.03.04,531.54,1.68,"280,726"
1703,2014.03.03,529.86,0.90,"303,975"
1704,2014.02.28,528.96,0.59,"313,548"
1705,2014.02.27,528.37,-0.86,"331,192"
1706,2014.02.26,529.23,0.62,"336,172"
1707,2014.02.25,528.61,2.27,"295,169"
1708,2014.02.24,526.34,-2.17,"297,187"
1709,2014.02.21,528.51,2.82,"276,127"
1710,2014.02.20,525.69,-4.18,"312,895"
1711,2014.02.19,529.87,4.45,"299,195"
1712,2014.02.18,525.42,3.42,"313,056"
1713,2014.02.17,522.00,-0.58,"308,553"
1714,2014.02.14,522.58,0.76,"297,934"
1715,2014.02.13,521.82,1.18,"330,616"
1716,2014.02.12,520.64,1.74,"357,597"
1717,2014.02.11,518.90,0.43,"329,236"
1718,2014.02.10,518.47,4.02,"302,713"
1719,2014.02.07,514.45,4.58,"313,629"
1720,2014.02.06,509.87,4.25,"534,964"
1721,2014.02.05,505.62,-1.94,"428,929"
1722,2014.02.04,507.56,-6.06,"433,029"
1723,2014.02.03,513.62,-1.58,"406,054"
1724,2014.01.29,515.20,5.91,"372,978"
1725,2014.01.28,509.29,1.78,"443,119"
1726,2014.01.27,507.51,-12.80,"501,558"
1727,2014.01.24,520.31,-2.41,"351,471"
1728,2014.01.23,522.72,-0.35,"440,823"
1729,2014.01.22,523.07,2.08,"423,489"
1730,2014.01.21,520.99,1.00,"420,823"
1731,2014.01.20,519.99,1.89,"353,677"
1732,2014.01.17,518.10,0.27,"382,467"
1733,2014.01.16,517.83,1.86,"399,968"
1734,2014.01.15,515.97,3.70,"409,757"
1735,2014.01.14,512.27,-0.65,"405,476"
1736,2014.01.13,512.92,2.73,"369,570"
1737,2014.01.10,510.19,-1.41,"395,521"
1738,2014.01.09,511.60,1.82,"358,503"
1739,2014.01.08,509.78,4.92,"364,814"
1740,2014.01.07,504.86,4.24,"328,747"
1741,2014.01.06,500.62,1.29,"285,494"
1742,2014.01.03,499.33,3.05,"290,883"
1743,2014.01.02,496.28,-3.71,"261,552"
1744,2013.12.30,499.99,3.22,"230,238"
1745,2013.12.27,496.77,7.90,"258,727"
1746,2013.12.26,488.87,-2.21,"270,439"
1747,2013.12.24,491.08,1.45,"263,925"
1748,2013.12.23,489.63,1.22,"241,680"
1749,2013.12.20,488.41,4.24,"261,128"
1750,2013.12.19,484.17,-1.48,"271,815"
1751,2013.12.18,485.65,-0.50,"287,084"
1752,2013.12.17,486.15,-2.04,"278,170"
1753,2013.12.16,488.19,-6.17,"273,192"
1754,2013.12.13,494.36,-1.28,"265,930"
1755,2013.12.12,495.64,0.86,"280,355"
1756,2013.12.11,494.78,-2.94,"282,170"
1757,2013.12.10,497.72,-4.51,"301,315"
1758,2013.12.09,502.23,-4.09,"259,948"
1759,2013.12.06,506.32,0,"290,719"
1760,2013.12.05,506.32,-0.04,"243,799"
1761,2013.12.04,506.28,-1.88,"298,553"
1762,2013.12.03,508.16,-4.53,"318,112"
1763,2013.12.02,512.69,0.0,"283,441"
1764,2013.11.29,517.06,1.54,"275,238"
1765,2013.11.28,515.52,3.87,"295,229"
1766,2013.11.27,511.65,1.11,"282,807"
1767,2013.11.26,510.54,2.78,"256,270"
1768,2013.11.25,507.76,3.70,"211,743"
1769,2013.11.22,504.06,3.01,"261,533"
1770,2013.11.21,501.05,-3.11,"240,879"
1771,2013.11.20,504.16,-1.34,"234,673"
1772,2013.11.19,505.50,-4.04,"296,345"
1773,2013.11.18,509.54,-3.20,"287,108"
1774,2013.11.15,512.74,0.99,"309,577"
1775,2013.11.14,511.75,6.15,"272,208"
1776,2013.11.13,505.60,-5.13,"295,292"
1777,2013.11.12,510.73,7.79,"284,353"
1778,2013.11.11,502.94,-12.80,"359,336"
1779,2013.11.08,515.74,-4.91,"305,872"
1780,2013.11.07,520.65,-5.34,"339,144"
1781,2013.11.06,525.99,-2.74,"315,194"
1782,2013.11.05,528.73,-4.91,"322,854"
1783,2013.11.04,533.64,-1.10,"300,204"
1784,2013.11.01,534.74,2.30,"360,137"
1785,2013.10.31,532.44,-5.24,"309,694"
1786,2013.10.30,537.68,3.77,"343,273"
1787,2013.10.29,533.91,-1.07,"324,662"
1788,2013.10.28,534.98,0.96,"328,364"
1789,2013.10.25,534.02,2.99,"327,663"
1790,2013.10.24,531.03,5.65,"319,765"
1791,2013.10.23,525.38,-6.51,"334,675"
1792,2013.10.22,531.89,2.55,"306,546"
1793,2013.10.21,529.34,3.65,"282,107"
1794,2013.10.18,525.69,4.17,"289,725"
1795,2013.10.17,521.52,-4.16,"343,518"
1796,2013.10.16,525.68,-7.44,"407,214"
1797,2013.10.15,533.12,1.46,"359,027"
1798,2013.10.14,531.66,-0.94,"348,269"
1799,2013.10.11,532.60,3.56,"313,441"
1800,2013.10.10,529.04,0.21,"300,765"
1801,2013.10.08,528.83,0.39,"312,053"
1802,2013.10.07,528.44,-3.57,"295,670"
1803,2013.10.04,532.01,-0.01,"283,516"
1804,2013.10.02,532.02,1.67,"284,772"
1805,2013.10.01,530.35,-4.54,"347,409"
1806,2013.09.30,534.89,-2.61,"293,991"
1807,2013.09.27,537.50,4.67,"290,113"
1808,2013.09.26,532.83,5.56,"265,492"
1809,2013.09.25,527.27,-0.02,"271,192"
1810,2013.09.24,527.29,0.22,"300,603"
1811,2013.09.23,527.07,-0.04,"255,145"
1812,2013.09.17,527.11,0.91,"219,501"
1813,2013.09.16,526.20,-4.69,"242,222"
1814,2013.09.13,530.89,1.31,"243,320"
1815,2013.09.12,529.58,0.24,"285,866"
1816,2013.09.11,529.34,6.19,"272,644"
1817,2013.09.10,523.15,2.04,"313,297"
1818,2013.09.09,521.11,-2.66,"428,443"
1819,2013.09.06,523.77,-4.29,"430,297"
1820,2013.09.05,528.06,1.90,"340,250"
1821,2013.09.04,526.16,0.27,"337,818"
1822,2013.09.03,525.89,0.71,"331,421"
1823,2013.09.02,525.18,8.44,"306,698"
1824,2013.08.30,516.74,-3.63,"392,253"
1825,2013.08.29,520.37,2.93,"295,876"
1826,2013.08.28,517.44,-6.95,"381,416"
1827,2013.08.27,524.39,-9.34,"376,531"
1828,2013.08.26,533.73,4.54,"328,466"
1829,2013.08.23,529.19,11.55,"316,842"
1830,2013.08.22,517.64,-12.90,"455,922"
1831,2013.08.21,530.54,-7.03,"498,585"
1832,2013.08.20,537.57,-12.92,"511,356"
1833,2013.08.19,550.49,1.70,"392,136"
1834,2013.08.16,548.79,-2.08,"391,455"
1835,2013.08.14,550.87,0.02,"414,492"
1836,2013.08.13,550.85,0.60,"453,408"
1837,2013.08.12,550.25,-4.68,"370,761"
1838,2013.08.09,554.93,-0.37,"345,311"
1839,2013.08.08,555.30,0.57,"337,278"
1840,2013.08.07,554.73,-2.63,"348,264"
1841,2013.08.06,557.36,0.76,"336,494"
1842,2013.08.05,556.60,4.84,"337,122"
1843,2013.08.02,551.76,2.24,"330,024"
1844,2013.08.01,549.52,-4.79,"323,043"
1845,2013.07.31,554.31,7.88,"349,791"
