,date,price,delta,volume
1284,2015.11.12,1993.36,-3.91,382858
1285,2015.11.11,1997.27,0.68,282596
1286,2015.11.10,1996.59,-29.11,409528
1287,2015.11.09,2025.7,-15.37,430279
1288,2015.11.06,2041.07,-8.34,458898
1289,2015.11.05,2049.41,-3.36,344157
1290,2015.11.04,2052.77,4.37,531883
1291,2015.11.03,2048.4,13.16,582904
1292,2015.11.02,2035.24,5.77,357975
1293,2015.10.30,2029.47,-4.69,373689
1294,2015.10.29,2034.16,-8.35,409167
1295,2015.10.28,2042.51,-2.14,387254
1296,2015.10.27,2044.65,-3.43,441782
1297,2015.10.26,2048.08,7.68,455015
1298,2015.10.23,2040.4,17.4,641858
1299,2015.10.22,2023.0,-19.98,688427
1300,2015.10.21,2042.98,3.62,660815
1301,2015.10.20,2039.36,9.09,945413
1302,2015.10.19,2030.27,0.01,707700
1303,2015.10.16,2030.26,-3.01,542027
1304,2015.10.15,2033.27,23.72,489792
1305,2015.10.14,2009.55,-9.5,634915
1306,2015.10.13,2019.05,-2.58,595222
1307,2015.10.12,2021.63,2.1,624399
1308,2015.10.08,2019.53,13.69,693705
1309,2015.10.07,2005.84,15.19,753341
1310,2015.10.06,1990.65,12.4,653014
1311,2015.10.05,1978.25,8.57,539542
1312,2015.10.02,1969.68,-9.64,1020136
1313,2015.10.01,1979.32,16.51,670916
1314,2015.09.30,1962.81,19.96,539384
1315,2015.09.25,1942.85,-4.25,789819
1316,2015.09.24,1947.1,2.46,895574
1317,2015.09.23,1944.64,-37.42,845584
1318,2015.09.22,1982.06,17.38,683342
1319,2015.09.21,1964.68,-31.27,372130
1320,2015.09.18,1995.95,19.46,515916
1321,2015.09.17,1976.49,1.04,502903
1322,2015.09.16,1975.45,37.89,577385
1323,2015.09.15,1937.56,6.1,386186
1324,2015.09.14,1931.46,-9.91,359481
1325,2015.09.11,1941.37,-20.74,497246
1326,2015.09.10,1962.11,27.91,455738
1327,2015.09.09,1934.2,55.52,508956
1328,2015.09.08,1878.68,-4.54,386234
1329,2015.09.07,1883.22,-2.82,285330
1330,2015.09.04,1886.04,-29.49,357577
1331,2015.09.03,1915.53,0.31,293126
1332,2015.09.02,1915.22,0.99,338567
1333,2015.09.01,1914.23,-27.26,320859
1334,2015.08.31,1941.49,3.82,346953
1335,2015.08.28,1937.67,29.67,439192
1336,2015.08.27,1908.0,13.91,477548
1337,2015.08.26,1894.09,47.46,448166
1338,2015.08.25,1846.63,16.82,446401
1339,2015.08.24,1829.81,-46.26,410169
1340,2015.08.21,1876.07,-38.48,506532
1341,2015.08.20,1914.55,-24.83,389843
1342,2015.08.19,1939.38,-16.88,498925
1343,2015.08.18,1956.26,-12.26,468191
1344,2015.08.17,1968.52,-14.94,556074
1345,2015.08.13,1983.46,7.99,373204
1346,2015.08.12,1975.47,-11.18,519701
1347,2015.08.11,1986.65,-16.52,362930
1348,2015.08.10,2003.17,-7.06,305473
1349,2015.08.07,2010.23,-3.06,330275
1350,2015.08.06,2013.29,-16.47,335637
1351,2015.08.05,2029.76,1.77,314253
1352,2015.08.04,2027.99,19.5,384528
1353,2015.08.03,2008.49,-21.67,351899
1354,2015.07.31,2030.16,11.13,444009
1355,2015.07.30,2019.03,-18.59,503234
1356,2015.07.29,2037.62,-1.48,514386
1357,2015.07.28,2039.1,0.29,490449
1358,2015.07.27,2038.81,-7.15,535705
1359,2015.07.24,2045.96,-19.11,604456
1360,2015.07.23,2065.07,0.34,732798
1361,2015.07.22,2064.73,-18.89,1149355
1362,2015.07.21,2083.62,10.31,718786
1363,2015.07.20,2073.31,-3.48,862846
1364,2015.07.17,2076.79,-11.1,806118
1365,2015.07.16,2087.89,14.98,682603
1366,2015.07.15,2072.91,13.68,613189
1367,2015.07.14,2059.23,-2.29,496984
1368,2015.07.13,2061.52,30.35,421534
1369,2015.07.10,2031.17,3.36,371847
1370,2015.07.09,2027.81,11.6,403722
1371,2015.07.08,2016.21,-24.08,447415
1372,2015.07.07,2040.29,-13.64,497988
1373,2015.07.06,2053.93,-50.48,463773
1374,2015.07.03,2104.41,-2.92,414027
1375,2015.07.02,2107.33,9.44,559474
1376,2015.07.01,2097.89,23.69,468233
1377,2015.06.30,2074.2,13.71,389704
1378,2015.06.29,2060.49,-29.77,499301
1379,2015.06.26,2090.26,5.2,487506
1380,2015.06.25,2085.06,-0.47,569595
1381,2015.06.24,2085.53,4.33,394955
1382,2015.06.23,2081.2,26.04,325895
1383,2015.06.22,2055.16,8.2,262775
1384,2015.06.19,2046.96,5.08,394065
1385,2015.06.18,2041.88,7.02,386776
1386,2015.06.17,2034.86,6.14,349919
1387,2015.06.16,2028.72,-13.6,376207
1388,2015.06.15,2042.32,-9.85,310139
1389,2015.06.12,2052.17,-4.44,384132
1390,2015.06.11,2056.61,5.29,451273
1391,2015.06.10,2051.32,-12.71,418420
1392,2015.06.09,2064.03,-1.16,418684
1393,2015.06.08,2065.19,-2.91,390357
1394,2015.06.05,2068.1,-4.76,388853
1395,2015.06.04,2072.86,9.7,392034
1396,2015.06.03,2063.16,-15.48,532758
1397,2015.06.02,2078.64,-23.73,515192
1398,2015.06.01,2102.37,-12.43,420716
1399,2015.05.29,2114.8,3.91,448189
1400,2015.05.28,2110.89,3.39,410706
1401,2015.05.27,2107.5,-36.0,434088
1402,2015.05.26,2143.5,-2.6,373921
1403,2015.05.22,2146.1,23.29,436973
1404,2015.05.21,2122.81,-16.73,392880
1405,2015.05.20,2139.54,18.69,447646
1406,2015.05.19,2120.85,7.13,411965
1407,2015.05.18,2113.72,7.22,441445
1408,2015.05.15,2106.5,-13.83,467268
1409,2015.05.14,2120.33,6.17,425176
1410,2015.05.13,2114.16,17.39,373063
1411,2015.05.12,2096.77,-0.61,386675
1412,2015.05.11,2097.38,11.86,326946
1413,2015.05.08,2085.52,-5.48,305314
1414,2015.05.07,2091.0,-13.58,418759
1415,2015.05.06,2104.58,-27.65,424198
1416,2015.05.04,2132.23,5.06,352069
1417,2015.04.30,2127.17,-15.46,497732
1418,2015.04.29,2142.63,-5.04,453869
1419,2015.04.28,2147.67,-9.87,410562
1420,2015.04.27,2157.54,-2.26,388660
1421,2015.04.24,2159.8,-13.61,503418
1422,2015.04.23,2173.41,29.52,514837
1423,2015.04.22,2143.89,-0.9,762349
1424,2015.04.21,2144.79,-1.92,555234
1425,2015.04.20,2146.71,3.21,503401
1426,2015.04.17,2143.5,3.6,457908
1427,2015.04.16,2139.9,19.94,471230
1428,2015.04.15,2119.96,8.24,445868
1429,2015.04.14,2111.72,12.8,636475
1430,2015.04.13,2098.92,11.16,550382
1431,2015.04.10,2087.76,28.89,647107
1432,2015.04.09,2058.87,-0.39,519429
1433,2015.04.08,2059.26,12.23,546028
1434,2015.04.07,2047.03,0.6,426271
1435,2015.04.06,2046.43,1.01,454031
1436,2015.04.03,2045.42,16.35,493143
1437,2015.04.02,2029.07,0.62,646302
1438,2015.04.01,2028.45,-12.58,538580
1439,2015.03.31,2041.03,10.99,547252
1440,2015.03.30,2030.04,10.24,435179
1441,2015.03.27,2019.8,-2.76,442814
1442,2015.03.26,2022.56,-20.25,338831
1443,2015.03.25,2042.81,1.44,418100
1444,2015.03.24,2041.37,4.78,324351
1445,2015.03.23,2036.59,-0.65,310208
1446,2015.03.20,2037.24,-0.65,347283
1447,2015.03.19,2037.89,9.44,445165
1448,2015.03.18,2028.45,-1.46,358261
1449,2015.03.17,2029.91,42.58,353014
1450,2015.03.16,1987.33,1.54,315596
1451,2015.03.13,1985.79,15.2,322560
1452,2015.03.12,1970.59,-10.24,379584
1453,2015.03.11,1980.83,-3.94,395371
1454,2015.03.10,1984.77,-8.05,430271
1455,2015.03.09,1992.82,-20.12,292973
1456,2015.03.06,2012.94,14.56,389914
1457,2015.03.05,1998.38,0.09,362427
1458,2015.03.04,1998.29,-3.09,369997
1459,2015.03.03,2001.38,4.57,440885
1460,2015.03.02,1996.81,11.01,365957
1461,2015.02.27,1985.8,-7.28,417184
1462,2015.02.26,1993.08,2.61,379351
1463,2015.02.25,1990.47,14.35,360343
1464,2015.02.24,1976.12,7.73,304394
1465,2015.02.23,1968.39,6.94,334135
1466,2015.02.17,1961.45,3.22,298178
1467,2015.02.16,1958.23,0.73,344836
1468,2015.02.13,1957.5,15.87,342798
1469,2015.02.12,1941.63,-4.07,327123
1470,2015.02.11,1945.7,9.84,300352
1471,2015.02.10,1935.86,-11.14,322839
1472,2015.02.09,1947.0,-8.52,306825
1473,2015.02.06,1955.52,2.68,299872
1474,2015.02.05,1952.84,-9.95,390988
1475,2015.02.04,1962.79,10.83,343298
1476,2015.02.03,1951.96,-0.72,366309
1477,2015.02.02,1952.68,3.42,361376
1478,2015.01.30,1949.26,-1.76,435570
1479,2015.01.29,1951.02,-10.56,385492
1480,2015.01.28,1961.58,9.18,395675
1481,2015.01.27,1952.4,16.72,458801
1482,2015.01.26,1935.68,-0.41,327120
1483,2015.01.23,1936.09,15.27,363083
1484,2015.01.22,1920.82,-0.41,339567
1485,2015.01.21,1921.23,2.92,296305
1486,2015.01.20,1918.31,15.69,277640
1487,2015.01.19,1902.62,14.49,278181
1488,2015.01.16,1888.13,-26.01,294638
1489,2015.01.15,1914.14,0.48,263294
1490,2015.01.14,1913.66,-3.48,280976
1491,2015.01.13,1917.14,-3.81,335782
1492,2015.01.12,1920.95,-3.75,308845
1493,2015.01.09,1924.7,20.05,305074
1494,2015.01.08,1904.65,20.82,258491
1495,2015.01.07,1883.83,1.38,277346
1496,2015.01.06,1882.45,-33.3,299342
1497,2015.01.05,1915.75,-10.69,310548
1498,2015.01.02,1926.44,10.85,255350
1499,2014.12.30,1915.59,-12.27,253023
1500,2014.12.29,1927.86,-20.3,263159
1501,2014.12.26,1948.16,1.55,292444
1502,2014.12.24,1946.61,7.59,279433
1503,2014.12.23,1939.02,-4.1,295296
1504,2014.12.22,1943.12,13.14,316460
1505,2014.12.19,1929.98,32.48,286590
1506,2014.12.18,1897.5,-2.66,332349
1507,2014.12.17,1900.16,-3.97,301895
1508,2014.12.16,1904.13,-16.23,363279
1509,2014.12.15,1920.36,-1.35,289701
1510,2014.12.12,1921.71,5.12,358699
1511,2014.12.11,1916.59,-28.97,335985
1512,2014.12.10,1945.56,-25.39,360982
1513,2014.12.09,1970.95,-8.0,517079
1514,2014.12.08,1978.95,-7.67,289019
1515,2014.12.05,1986.62,0.01,280448
1516,2014.12.04,1986.61,16.7,241669
1517,2014.12.03,1969.91,4.08,264661
1518,2014.12.02,1965.83,0.61,310614
1519,2014.12.01,1965.22,-15.56,328955
1520,2014.11.28,1980.78,-1.31,335862
1521,2014.11.27,1982.09,1.25,278397
1522,2014.11.26,1980.84,0.63,245777
1523,2014.11.25,1980.21,1.67,279206
1524,2014.11.24,1978.54,13.7,322592
1525,2014.11.21,1964.84,6.8,341882
1526,2014.11.20,1958.04,-8.83,331852
1527,2014.11.19,1966.87,-0.14,274000
1528,2014.11.18,1967.01,23.38,243905
1529,2014.11.17,1943.63,-1.51,274525
1530,2014.11.14,1945.14,-15.37,307503
1531,2014.11.13,1960.51,-6.76,327648
1532,2014.11.12,1967.27,4.27,344719
1533,2014.11.11,1963.0,4.77,308287
1534,2014.11.10,1958.23,18.36,308267
1535,2014.11.07,1939.87,3.39,250598
1536,2014.11.06,1936.48,5.05,344538
1537,2014.11.05,1931.43,-3.76,327924
1538,2014.11.04,1935.19,-17.78,387726
1539,2014.11.03,1952.97,-11.46,340854
1540,2014.10.31,1964.43,5.5,334087
1541,2014.10.30,1958.93,-2.24,307569
1542,2014.10.29,1961.17,35.49,391852
1543,2014.10.28,1925.68,-6.29,404793
1544,2014.10.27,1931.97,6.28,403265
1545,2014.10.24,1925.69,-5.96,391879
1546,2014.10.23,1931.65,-5.32,365647
1547,2014.10.22,1936.97,21.69,391362
1548,2014.10.21,1915.28,-14.78,397515
1549,2014.10.20,1930.06,29.4,339378
1550,2014.10.17,1900.66,-18.17,355535
1551,2014.10.16,1918.83,-7.08,302100
1552,2014.10.15,1925.91,-3.34,306734
1553,2014.10.14,1929.25,2.04,332476
1554,2014.10.13,1927.21,-13.71,305428
1555,2014.10.10,1940.92,-24.33,338162
1556,2014.10.08,1965.25,-7.66,262800
1557,2014.10.07,1972.91,4.52,324339
1558,2014.10.06,1968.39,-7.77,315350
1559,2014.10.02,1976.16,-15.38,319353
1560,2014.10.01,1991.54,-28.55,347820
1561,2014.09.30,2020.09,-6.51,315333
1562,2014.09.29,2026.6,-5.04,334737
1563,2014.09.26,2031.64,-2.47,305575
1564,2014.09.25,2034.11,-1.53,316799
1565,2014.09.24,2035.64,6.73,328759
1566,2014.09.23,2028.91,-10.36,422689
1567,2014.09.22,2039.27,-14.55,319494
1568,2014.09.19,2053.82,6.08,375520
1569,2014.09.18,2047.74,-14.87,390545
1570,2014.09.17,2062.61,19.69,346442
1571,2014.09.16,2042.92,7.1,362555
1572,2014.09.15,2035.82,-6.04,294911
1573,2014.09.12,2041.86,7.7,358471
1574,2014.09.11,2034.16,-15.25,328302
1575,2014.09.05,2049.41,-6.85,338882
1576,2014.09.04,2056.26,5.06,372306
1577,2014.09.03,2051.2,-0.38,333233
1578,2014.09.02,2051.58,-16.28,319591
1579,2014.09.01,2067.86,-0.68,269659
1580,2014.08.29,2068.54,-7.22,296756
1581,2014.08.28,2075.76,0.83,301700
1582,2014.08.27,2074.93,6.88,333998
1583,2014.08.26,2068.05,7.16,284881
1584,2014.08.25,2060.89,4.19,268890
1585,2014.08.22,2056.7,12.49,274117
1586,2014.08.21,2044.21,-28.57,300227
1587,2014.08.20,2072.78,1.64,311042
1588,2014.08.19,2071.14,18.01,323722
1589,2014.08.18,2053.13,-10.09,295528
1590,2014.08.14,2063.22,0.86,267368
1591,2014.08.13,2062.36,20.89,275928
1592,2014.08.12,2041.47,2.1,308125
1593,2014.08.11,2039.37,8.27,281859
1594,2014.08.08,2031.1,-23.41,347908
1595,2014.08.07,2054.51,-6.22,285474
1596,2014.08.06,2060.73,-5.53,357521
1597,2014.08.05,2066.26,-14.16,322533
1598,2014.08.04,2080.42,7.32,250575
1599,2014.08.01,2073.1,-3.02,268669
1600,2014.07.31,2076.12,-6.49,379557
1601,2014.07.30,2082.61,20.64,338279
1602,2014.07.29,2061.97,13.16,401105
1603,2014.07.28,2048.81,14.96,343240
1604,2014.07.25,2033.85,7.23,267408
1605,2014.07.24,2026.62,-1.7,320206
1606,2014.07.23,2028.32,-0.61,345338
1607,2014.07.22,2028.93,10.43,261685
1608,2014.07.21,2018.5,-0.92,271415
1609,2014.07.18,2019.42,-1.48,273439
1610,2014.07.17,2020.9,7.42,318949
1611,2014.07.16,2013.48,0.76,311120
1612,2014.07.15,2012.72,18.84,356640
1613,2014.07.14,1993.88,5.14,267608
1614,2014.07.11,1988.74,-14.1,272598
1615,2014.07.10,2002.84,2.34,323818
1616,2014.07.09,2000.5,-6.16,269156
1617,2014.07.08,2006.66,1.54,256431
1618,2014.07.07,2005.12,-4.54,225549
1619,2014.07.04,2009.66,-1.31,238714
1620,2014.07.03,2010.97,-4.31,256694
1621,2014.07.02,2015.28,16.28,311426
1622,2014.07.01,1999.0,-3.21,235523
1623,2014.06.30,2002.21,13.7,198147
1624,2014.06.27,1988.51,-6.54,213631
1625,2014.06.26,1995.05,13.28,266464
1626,2014.06.25,1981.77,-12.58,329627
1627,2014.06.24,1994.35,19.43,241511
1628,2014.06.23,1974.92,6.85,221379
1629,2014.06.20,1968.07,-23.96,219913
1630,2014.06.19,1992.03,2.54,251781
1631,2014.06.18,1989.49,-12.06,210022
1632,2014.06.17,2001.55,7.96,232786
1633,2014.06.16,1993.59,2.74,213930
1634,2014.06.13,1990.85,-20.8,220593
1635,2014.06.12,2011.65,-3.02,246887
1636,2014.06.11,2014.67,2.87,234720
1637,2014.06.10,2011.8,21.76,232247
1638,2014.06.09,1990.04,-5.44,207205
1639,2014.06.05,1995.48,-13.08,211467
1640,2014.06.03,2008.56,6.56,261739
1641,2014.06.02,2002.0,7.04,262699
1642,2014.05.30,1994.96,-17.3,242647
1643,2014.05.29,2012.26,-4.8,226077
1644,2014.05.28,2017.06,19.43,207463
1645,2014.05.27,1997.63,-12.72,219073
1646,2014.05.26,2010.35,-6.82,194315
1647,2014.05.23,2017.17,1.58,239157
1648,2014.05.22,2015.59,7.26,227074
1649,2014.05.21,2008.33,-2.93,218888
1650,2014.05.20,2011.26,-3.88,242307
1651,2014.05.19,2015.14,1.7,258600
1652,2014.05.16,2013.44,3.24,229481
1653,2014.05.15,2010.2,-0.63,253428
1654,2014.05.14,2010.83,27.9,229158
1655,2014.05.13,1982.93,17.99,238319
1656,2014.05.12,1964.94,8.39,197864
1657,2014.05.09,1956.55,5.95,201103
1658,2014.05.08,1950.6,10.72,218940
1659,2014.05.07,1939.88,-19.56,189638
1660,2014.05.02,1959.44,-2.35,170004
1661,2014.04.30,1961.79,-2.98,224144
1662,2014.04.29,1964.77,-4.49,171640
1663,2014.04.28,1969.26,-2.4,165150
1664,2014.04.25,1971.66,-26.68,201771
1665,2014.04.24,1998.34,-2.03,227923
1666,2014.04.23,2000.37,-3.85,231735
1667,2014.04.22,2004.22,5.0,202451
1668,2014.04.21,1999.22,-5.06,201221
1669,2014.04.18,2004.28,12.23,201862
1670,2014.04.17,1992.05,-0.16,195693
1671,2014.04.16,1992.21,-0.06,224325
1672,2014.04.15,1992.27,-4.75,191446
1673,2014.04.14,1997.02,-0.42,201425
1674,2014.04.11,1997.44,-11.17,204566
1675,2014.04.10,2008.61,9.66,218950
1676,2014.04.09,1998.95,5.92,230827
1677,2014.04.08,1993.03,3.33,214842
1678,2014.04.07,1989.7,1.61,182372
1679,2014.04.04,1988.09,-5.61,212662
1680,2014.04.03,1993.7,-3.55,222076
1681,2014.04.02,1997.25,5.27,217813
1682,2014.04.01,1991.98,6.37,208181
1683,2014.03.31,1985.61,4.61,237572
1684,2014.03.28,1981.0,3.03,241713
1685,2014.03.27,1977.97,13.66,212688
1686,2014.03.26,1964.31,23.06,243349
1687,2014.03.25,1941.25,-4.3,222621
1688,2014.03.24,1945.55,10.61,225732
1689,2014.03.21,1934.94,15.42,245724
1690,2014.03.20,1919.52,-18.16,216319
1691,2014.03.19,1937.68,-2.53,246298
1692,2014.03.18,1940.21,12.68,270588
1693,2014.03.17,1927.53,7.63,212146
1694,2014.03.14,1919.9,-14.48,251334
1695,2014.03.13,1934.38,1.84,256319
1696,2014.03.12,1932.54,-31.33,316494
1697,2014.03.11,1963.87,9.45,244704
1698,2014.03.10,1954.42,-20.26,207689
1699,2014.03.07,1974.68,-0.94,224665
1700,2014.03.06,1975.62,4.38,188961
1701,2014.03.05,1971.24,17.13,194812
1702,2014.03.04,1954.11,-10.58,197609
1703,2014.03.03,1964.69,-15.3,220309
1704,2014.02.28,1979.99,1.56,245561
1705,2014.02.27,1978.43,7.66,198142
1706,2014.02.26,1970.77,5.91,204839
1707,2014.02.25,1964.86,15.81,222865
1708,2014.02.24,1949.05,-8.78,191774
1709,2014.02.21,1957.83,27.26,209495
1710,2014.02.20,1930.57,-12.36,228428
1711,2014.02.19,1942.93,-3.98,208354
1712,2014.02.18,1946.91,0.55,198390
1713,2014.02.17,1946.36,6.08,211950
1714,2014.02.14,1940.28,13.32,212453
1715,2014.02.13,1926.96,-8.88,183349
1716,2014.02.12,1935.84,3.78,222257
1717,2014.02.11,1932.06,8.76,217817
1718,2014.02.10,1923.3,0.8,205334
1719,2014.02.07,1922.5,14.61,270152
1720,2014.02.06,1907.89,16.57,255198
1721,2014.02.05,1891.32,4.47,240719
1722,2014.02.04,1886.85,-33.11,246724
1723,2014.02.03,1919.96,-21.19,226810
1724,2014.01.29,1941.15,24.22,213123
1725,2014.01.28,1916.93,6.59,267292
1726,2014.01.27,1910.34,-30.22,336281
1727,2014.01.24,1940.56,-7.03,275118
1728,2014.01.23,1947.59,-22.83,222460
1729,2014.01.22,1970.42,6.53,236308
1730,2014.01.21,1963.89,10.11,286305
1731,2014.01.20,1953.78,9.3,275147
1732,2014.01.17,1944.48,-12.84,257056
1733,2014.01.16,1957.32,4.04,373252
1734,2014.01.15,1953.28,7.21,247951
1735,2014.01.14,1946.07,-2.85,241247
1736,2014.01.13,1948.92,10.38,264162
1737,2014.01.10,1938.54,-7.57,254220
1738,2014.01.09,1946.11,-12.85,272051
1739,2014.01.08,1958.96,-0.48,214449
1740,2014.01.07,1959.44,6.16,190804
1741,2014.01.06,1953.28,7.14,191204
1742,2014.01.03,1946.14,-21.05,186078
1743,2014.01.02,1967.19,-44.15,204371
1744,2013.12.30,2011.34,9.06,167783
1745,2013.12.27,2002.28,2.98,202975
1746,2013.12.26,1999.3,-2.29,215248
1747,2013.12.24,2001.59,4.7,204456
1748,2013.12.23,1996.89,13.54,218569
1749,2013.12.20,1983.35,7.7,237190
1750,2013.12.19,1975.65,1.02,251453
1751,2013.12.18,1974.63,8.89,254192
1752,2013.12.17,1965.74,4.59,222303
1753,2013.12.16,1961.15,-1.76,210213
1754,2013.12.13,1962.91,-5.02,220057
1755,2013.12.12,1967.93,-10.04,225760
1756,2013.12.11,1977.97,-15.48,228492
1757,2013.12.10,1993.45,-6.93,195872
1758,2013.12.09,2000.38,19.97,221857
1759,2013.12.06,1980.41,-4.36,198154
1760,2013.12.05,1984.77,-2.03,213097
1761,2013.12.04,1986.8,-22.56,223651
1762,2013.12.03,2009.36,-21.42,290721
1763,2013.12.02,2030.78,-14.09,224760
1764,2013.11.29,2044.87,-0.9,241045
1765,2013.11.28,2045.77,16.96,270438
1766,2013.11.27,2028.81,6.17,252787
1767,2013.11.26,2022.64,6.66,270419
1768,2013.11.25,2015.98,9.75,284901
1769,2013.11.22,2006.23,12.45,343239
1770,2013.11.21,1993.78,-23.46,281466
1771,2013.11.20,2017.24,-14.4,310754
1772,2013.11.19,2031.64,20.83,397334
1773,2013.11.18,2010.81,5.17,310238
1774,2013.11.15,2005.64,38.08,259971
1775,2013.11.14,1967.56,4.0,319306
1776,2013.11.13,1963.56,-31.92,246137
1777,2013.11.12,1995.48,18.18,242746
1778,2013.11.11,1977.3,-7.57,282669
1779,2013.11.08,1984.87,-19.17,272045
1780,2013.11.07,2004.04,-9.63,307285
1781,2013.11.06,2013.67,-0.26,267841
1782,2013.11.05,2013.93,-11.24,254851
1783,2013.11.04,2025.17,-14.25,232966
1784,2013.11.01,2039.42,9.33,290539
1785,2013.10.31,2030.09,-29.49,251008
1786,2013.10.30,2059.58,7.82,258990
1787,2013.10.29,2051.76,3.62,303036
1788,2013.10.28,2048.14,13.75,252973
1789,2013.10.25,2034.39,-12.3,230750
1790,2013.10.24,2046.69,10.94,251631
1791,2013.10.23,2035.75,-20.37,354778
1792,2013.10.22,2056.12,3.11,370326
1793,2013.10.21,2053.01,0.61,270710
1794,2013.10.18,2052.4,11.79,252614
1795,2013.10.17,2040.61,6.0,303614
1796,2013.10.16,2034.61,-6.35,263641
1797,2013.10.15,2040.96,20.69,223537
1798,2013.10.14,2020.27,-4.63,218427
1799,2013.10.11,2024.9,23.5,251117
1800,2013.10.10,2001.4,-1.36,219492
1801,2013.10.08,2002.76,8.34,311603
1802,2013.10.07,1994.42,-2.56,246293
1803,2013.10.04,1996.98,-2.49,237774
1804,2013.10.02,1999.47,0.6,234244
1805,2013.10.01,1998.87,1.91,277789
1806,2013.09.30,1996.96,-14.84,285755
1807,2013.09.27,2011.8,4.48,277557
1808,2013.09.26,2007.32,9.26,250860
1809,2013.09.25,1998.06,-9.04,276371
1810,2013.09.24,2007.1,-2.31,305884
1811,2013.09.23,2009.41,3.83,244437
1812,2013.09.17,2005.58,-7.79,259527
1813,2013.09.16,2013.37,19.05,245398
1814,2013.09.13,1994.32,-9.74,246637
1815,2013.09.12,2004.06,0.21,351596
1816,2013.09.11,2003.85,9.79,295593
1817,2013.09.10,1994.06,19.39,259211
1818,2013.09.09,1974.67,19.36,265792
1819,2013.09.06,1955.31,3.66,310247
1820,2013.09.05,1951.65,18.62,282456
1821,2013.09.04,1933.03,-0.71,277840
1822,2013.09.03,1933.74,8.93,293834
1823,2013.09.02,1924.81,-1.55,240051
1824,2013.08.30,1926.36,18.82,296211
1825,2013.08.29,1907.54,23.02,296958
1826,2013.08.28,1884.52,-1.32,372184
1827,2013.08.27,1885.84,-2.02,403468
1828,2013.08.26,1887.86,17.7,312771
1829,2013.08.23,1870.16,21.04,368614
1830,2013.08.22,1849.12,-18.34,421111
1831,2013.08.21,1867.46,-20.39,407101
1832,2013.08.20,1887.85,-29.79,346148
1833,2013.08.19,1917.64,-2.47,296265
1834,2013.08.16,1920.11,-3.8,343217
1835,2013.08.14,1923.91,10.88,358594
1836,2013.08.13,1913.03,28.2,358365
1837,2013.08.12,1884.83,4.12,294126
1838,2013.08.09,1880.71,-3.26,276670
1839,2013.08.08,1883.97,5.64,333986
1840,2013.08.07,1878.33,-28.29,308230
1841,2013.08.06,1906.62,-9.6,291374
1842,2013.08.05,1916.22,-7.16,231098
1843,2013.08.02,1923.38,2.64,294265
1844,2013.08.01,1920.74,6.71,330396
1845,2013.07.31,1914.03,-3.02,379555
1846,2013.07.30,1917.05,17.16,362600
1847,2013.07.29,1899.89,-10.92,333010
1848,2013.07.26,1910.81,1.2,316379
1849,2013.07.25,1909.61,-2.47,304352
1850,2013.07.24,1912.08,7.93,316057
1851,2013.07.23,1904.15,23.8,347577
1852,2013.07.22,1880.35,8.94,353280
1853,2013.07.19,1871.41,-4.07,315469
1854,2013.07.18,1875.48,-12.01,376180
1855,2013.07.17,1887.49,21.13,378452
1856,2013.07.16,1866.36,-8.8,300367
1857,2013.07.15,1875.16,5.18,326640
1858,2013.07.12,1869.98,-7.62,262391
1859,2013.07.11,1877.6,53.44,327399
1860,2013.07.10,1824.16,-6.19,264404
1861,2013.07.09,1830.35,13.5,254672
1862,2013.07.08,1816.85,-16.46,299820
1863,2013.07.05,1833.31,-5.83,280758
1864,2013.07.04,1839.14,14.48,309056
1865,2013.07.03,1824.66,-30.36,399890
1866,2013.07.02,1855.02,-0.71,479609
1867,2013.07.01,1855.73,-7.59,217221
1868,2013.06.28,1863.32,28.62,246022
1869,2013.06.27,1834.7,51.25,279711
1870,2013.06.26,1783.45,2.82,293431
1871,2013.06.25,1780.63,-18.38,328098
1872,2013.06.24,1799.01,-23.82,217788
1873,2013.06.21,1822.83,-27.66,281888
1874,2013.06.20,1850.49,-37.82,350614
1875,2013.06.19,1888.31,-12.31,276990
1876,2013.06.18,1900.62,17.52,275366
1877,2013.06.17,1883.1,-6.14,258662
1878,2013.06.14,1889.24,6.51,275807
1879,2013.06.13,1882.73,-27.18,301949
1880,2013.06.12,1909.91,-10.77,250486
1881,2013.06.11,1920.68,-12.02,285290
1882,2013.06.10,1932.7,8.85,268136
1883,2013.06.07,1923.85,-35.34,337193
1884,2013.06.05,1959.19,-30.32,335946
1885,2013.06.04,1989.51,-0.06,329098
1886,2013.06.03,1989.57,-11.48,319509
1887,2013.05.31,2001.05,0.95,390918
1888,2013.05.30,2000.1,-1.1,423015
1889,2013.05.29,2001.2,14.98,356232
1890,2013.05.28,1986.22,6.25,298109
1891,2013.05.27,1979.97,6.52,251666
1892,2013.05.24,1973.45,4.26,268745
1893,2013.05.23,1969.19,-24.64,338156
1894,2013.05.22,1993.83,12.74,322252
1895,2013.05.21,1981.09,-1.34,241815
1896,2013.05.20,1982.43,-4.38,270052
1897,2013.05.16,1986.81,15.55,316121
1898,2013.05.15,1971.26,2.43,240078
1899,2013.05.14,1968.83,20.13,325003
1900,2013.05.13,1948.7,3.95,245468
1901,2013.05.10,1944.75,-34.7,279348
1902,2013.05.09,1979.45,23.0,326441
1903,2013.05.08,1956.45,2.1,332720
1904,2013.05.07,1954.35,-7.13,296110
